time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),ville
2025-01-25,21.4,28.3,15.7,55,8.5,Nairobi
2025-01-25,-7.8,-2.2,-13.2,69,5.2,New York
2025-01-25,9.5,11.8,4.5,89,11.9,Paris
2025-01-25,21.1,24.0,17.6,79,9.5,Sydney
2025-01-25,4.5,6.1,2.2,65,9.6,Tokyo
2025-01-26,21.0,26.5,18.0,85,8.9,Antananarivo
2025-01-26,19.5,25.5,15.8,76,5.4,Nairobi
2025-01-26,-1.3,3.9,-5.8,63,10.3,New York
2025-01-26,5.5,9.9,1.0,86,19.8,Paris
2025-01-26,23.7,27.2,22.0,79,14.7,Sydney
2025-01-26,5.4,10.4,0.3,52,11.5,Tokyo
2025-01-27,22.1,27.7,17.5,80,10.5,Antananarivo
2025-01-27,19.0,23.5,15.4,75,5.6,Nairobi
2025-01-27,-2.1,1.8,-5.1,61,9.4,New York
2025-01-27,9.7,12.6,7.7,80,24.3,Paris
2025-01-27,26.6,32.8,23.2,72,14.1,Sydney
2025-01-27,5.5,8.7,2.0,58,6.2,Tokyo
2025-01-28,22.2,27.7,18.5,79,10.0,Antananarivo
2025-01-28,18.2,23.9,14.9,81,6.4,Nairobi
2025-01-28,0.8,4.2,-2.8,51,16.6,New York
2025-01-28,8.1,11.2,6.7,82,22.5,Paris
2025-01-28,24.9,36.6,19.8,67,15.9,Sydney
2025-01-28,7.1,11.6,1.8,60,5.4,Tokyo
2025-01-29,22.3,27.7,18.4,79,9.6,Antananarivo
2025-01-29,19.2,24.7,14.1,75,5.2,Nairobi
2025-01-29,3.2,8.9,-3.2,54,15.0,New York
2025-01-29,7.4,8.5,5.3,89,15.6,Paris
2025-01-29,21.4,23.2,20.0,83,9.5,Sydney
2025-01-29,5.9,12.3,-0.1,39,6.3,Tokyo
2025-01-30,22.3,27.8,18.3,79,11.0,Antananarivo
2025-01-30,17.4,22.2,14.5,85,4.9,Nairobi
2025-01-30,-1.8,2.7,-6.5,51,10.6,New York
2025-01-30,5.9,8.0,1.6,88,11.4,Paris
2025-01-30,21.9,23.3,21.0,87,14.3,Sydney
2025-01-30,6.1,11.1,1.8,36,10.0,Tokyo
2025-01-31,21.8,28.0,18.1,84,7.4,Antananarivo
2025-01-31,19.3,24.7,14.3,70,8.1,Nairobi
2025-01-31,2.4,5.8,-1.2,84,7.0,New York
2025-01-31,2.6,4.8,1.0,92,8.6,Paris
2025-01-31,22.0,23.2,20.8,80,11.8,Sydney
2025-01-31,6.1,12.6,1.2,41,8.3,Tokyo
2025-02-01,22.2,28.7,17.2,80,4.8,Antananarivo
2025-02-01,19.1,24.5,15.1,71,8.7,Nairobi
2025-02-01,2.3,6.0,-4.5,78,14.2,New York
2025-02-01,2.2,6.5,-1.5,85,5.7,Paris
2025-02-01,22.4,24.9,19.4,77,10.2,Sydney
2025-02-01,7.1,11.3,1.8,56,6.0,Tokyo
2025-02-02,22.2,28.3,18.1,79,7.4,Antananarivo
2025-02-02,20.2,25.7,15.6,64,7.9,Nairobi
2025-02-02,-5.6,0.3,-9.8,50,8.6,New York
2025-02-02,1.4,6.5,-2.1,89,3.7,Paris
2025-02-02,22.8,26.0,19.6,73,7.2,Sydney
2025-02-02,3.5,4.1,1.9,90,9.4,Tokyo
2025-02-03,21.0,27.6,17.8,86,6.6,Antananarivo
2025-02-03,20.5,26.6,15.1,58,11.0,Nairobi
2025-02-03,0.9,5.9,-3.3,85,5.3,New York
2025-02-03,1.5,6.0,-1.8,95,3.4,Paris
2025-02-03,24.5,27.8,20.2,73,12.2,Sydney
2025-02-03,4.9,8.7,1.4,79,4.8,Tokyo
2025-02-04,18.2,22.3,15.4,91,7.2,Antananarivo
2025-02-04,19.8,26.4,14.9,58,12.4,Nairobi
2025-02-04,4.1,5.9,0.4,72,14.6,New York
2025-02-04,1.6,4.3,-0.1,92,8.4,Paris
2025-02-04,25.8,29.7,21.2,73,11.4,Sydney
2025-02-04,3.9,9.0,-0.9,49,8.0,Tokyo
2025-02-05,20.4,26.2,16.5,85,9.9,Antananarivo
2025-02-05,20.4,27.2,14.3,54,10.4,Nairobi
2025-02-05,-1.4,1.6,-3.7,52,9.3,New York
2025-02-05,4.7,7.4,1.7,93,4.1,Paris
2025-02-05,24.0,30.1,21.5,78,13.6,Sydney
2025-02-05,2.8,7.7,-0.8,36,9.4,Tokyo
2025-02-06,20.6,25.7,17.4,85,7.0,Antananarivo
2025-02-06,21.0,27.0,15.2,52,10.6,Nairobi
2025-02-06,0.4,4.2,-2.1,83,7.6,New York
2025-02-06,3.6,4.9,1.4,87,10.9,Paris
2025-02-06,23.9,27.1,20.5,79,9.6,Sydney
2025-02-06,3.2,8.3,-1.6,40,5.7,Tokyo
2025-02-07,21.3,27.3,17.1,83,5.7,Antananarivo
2025-02-07,20.9,26.7,16.1,58,11.5,Nairobi
2025-02-07,1.7,4.9,-1.9,71,15.1,New York
2025-02-07,4.4,6.7,2.7,80,13.0,Paris
2025-02-07,24.7,29.1,20.4,69,14.7,Sydney
2025-02-07,3.5,7.4,-0.6,37,9.3,Tokyo
2025-02-08,21.4,26.9,17.0,80,8.6,Antananarivo
2025-02-08,21.6,29.6,14.9,49,10.0,Nairobi
2025-02-08,-2.2,0.9,-4.6,54,6.0,New York
2025-02-08,5.7,7.1,3.8,82,13.0,Paris
2025-02-08,24.0,28.3,21.0,77,11.3,Sydney
2025-02-08,3.5,7.7,0.5,35,11.9,Tokyo
2025-02-09,21.5,27.5,17.7,81,3.4,Antananarivo
2025-02-09,22.2,29.0,15.2,45,9.1,Nairobi
2025-02-09,-0.4,1.2,-2.4,87,8.0,New York
2025-02-09,5.0,7.1,3.0,89,8.1,Paris
2025-02-09,22.9,25.4,20.2,83,8.5,Sydney
2025-02-09,4.0,9.9,-0.5,42,11.3,Tokyo
2025-02-10,21.1,27.9,17.2,86,5.4,Antananarivo
2025-02-10,22.1,28.9,15.9,49,13.0,Nairobi
2025-02-10,-1.8,0.3,-5.2,72,8.2,New York
2025-02-10,4.3,6.6,3.4,94,9.1,Paris
2025-02-10,20.8,22.8,19.1,88,8.7,Sydney
2025-02-10,5.3,9.8,0.4,42,6.4,Tokyo
2025-02-11,21.5,27.6,18.3,84,4.9,Antananarivo
2025-02-11,21.3,27.4,16.0,53,14.6,Nairobi
2025-02-11,-4.8,-0.4,-9.4,73,3.6,New York
2025-02-11,4.1,6.6,1.8,85,5.7,Paris
2025-02-11,21.6,25.0,18.8,84,6.4,Sydney
2025-02-11,4.0,9.0,-0.4,43,10.9,Tokyo
2025-02-12,21.0,27.8,18.1,87,4.8,Antananarivo
2025-02-12,20.3,26.2,15.5,67,15.9,Nairobi
2025-02-12,-1.2,0.2,-2.4,88,8.6,New York
2025-02-12,3.8,5.5,1.6,87,4.9,Paris
2025-02-12,23.2,25.8,20.8,81,15.6,Sydney
2025-02-12,7.5,11.9,2.6,64,9.0,Tokyo
2025-02-13,21.0,26.2,17.4,86,6.5,Antananarivo
2025-02-13,20.3,25.9,16.8,69,15.5,Nairobi
2025-02-13,2.6,7.0,-0.1,92,10.4,New York
2025-02-13,4.6,6.7,2.7,80,6.2,Paris
2025-02-13,23.8,26.2,21.0,79,17.9,Sydney
2025-02-13,5.2,11.0,1.5,38,17.2,Tokyo
2025-02-14,20.5,27.0,18.4,88,2.9,Antananarivo
2025-02-14,21.4,28.5,14.9,54,12.1,Nairobi
2025-02-14,-0.3,4.4,-2.7,56,15.6,New York
2025-02-14,1.6,4.6,-0.6,78,9.1,Paris
2025-02-14,22.6,27.9,19.5,87,10.5,Sydney
2025-02-14,8.3,13.5,4.0,38,8.9,Tokyo
2025-02-15,20.4,26.5,18.2,88,6.4,Antananarivo
2025-02-15,22.6,29.6,16.1,46,10.6,Nairobi
2025-02-15,-1.8,1.5,-4.2,61,6.8,New York
2025-02-15,0.8,4.4,-2.1,79,7.2,Paris
2025-02-15,19.8,24.5,15.4,74,11.0,Sydney
2025-02-15,10.1,13.3,6.2,53,7.9,Tokyo
2025-02-16,19.8,24.7,18.2,91,7.9,Antananarivo
2025-02-16,22.4,29.1,16.4,52,11.2,Nairobi
2025-02-16,2.0,6.5,0.2,98,9.2,New York
2025-02-16,2.1,6.1,-0.9,81,7.9,Paris
2025-02-16,17.9,20.4,13.7,55,15.0,Sydney
2025-02-16,11.2,16.4,7.3,54,7.2,Tokyo
2025-02-17,20.1,25.3,18.0,90,11.0,Antananarivo
2025-02-17,21.7,27.8,16.0,49,14.4,Nairobi
2025-02-17,-0.6,7.2,-3.7,57,22.5,New York
2025-02-17,2.0,6.5,-1.5,81,6.6,Paris
2025-02-17,17.9,21.4,13.6,64,10.6,Sydney
2025-02-17,6.8,14.7,0.7,36,11.1,Tokyo
2025-02-18,20.1,24.6,18.1,90,7.8,Antananarivo
2025-02-18,21.8,29.3,14.9,43,14.0,Nairobi
2025-02-18,-4.9,-1.8,-8.6,37,16.4,New York
2025-02-18,3.2,8.2,-0.5,77,8.6,Paris
2025-02-18,21.1,25.3,17.7,68,7.7,Sydney
2025-02-18,4.2,8.8,0.1,31,12.4,Tokyo
2025-02-19,19.7,24.1,17.6,91,4.7,Antananarivo
2025-02-19,22.4,29.9,15.0,37,11.2,Nairobi
2025-02-19,-5.6,-1.3,-9.4,42,13.2,New York
2025-02-19,5.5,10.1,0.4,82,7.9,Paris
2025-02-19,21.5,24.7,18.8,73,11.0,Sydney
2025-02-19,3.3,7.4,0.4,26,12.9,Tokyo
2025-02-20,21.0,26.3,18.2,85,7.2,Antananarivo
2025-02-20,23.2,30.8,15.9,35,11.1,Nairobi
2025-02-20,-5.0,-1.3,-8.9,57,10.2,New York
2025-02-20,10.1,13.7,7.2,92,11.5,Paris
2025-02-20,20.3,21.6,18.9,72,13.8,Sydney
2025-02-20,4.4,9.7,0.0,30,11.3,Tokyo
2025-02-21,20.1,23.9,18.0,89,5.8,Antananarivo
2025-02-21,22.7,29.7,15.6,35,14.1,Nairobi
2025-02-21,-4.2,-0.5,-6.6,56,17.7,New York
2025-02-21,12.4,15.9,9.1,83,12.1,Paris
2025-02-21,20.7,22.8,19.0,84,11.4,Sydney
2025-02-21,5.2,9.5,1.5,28,8.4,Tokyo
2025-02-22,20.4,25.5,17.6,87,3.9,Antananarivo
2025-02-22,21.7,28.1,15.0,40,15.4,Nairobi
2025-02-22,-3.1,3.5,-7.6,55,9.9,New York
2025-02-22,10.5,12.9,7.3,85,11.4,Paris
2025-02-22,22.0,25.5,18.1,73,13.4,Sydney
2025-02-22,3.5,7.9,0.3,33,10.6,Tokyo
2025-02-23,20.0,25.7,17.4,88,7.3,Antananarivo
2025-02-23,21.8,28.7,15.1,43,13.3,Nairobi
2025-02-23,1.8,7.7,-2.0,55,9.1,New York
2025-02-23,9.4,14.0,4.7,81,10.9,Paris
2025-02-23,23.3,27.4,19.2,72,12.8,Sydney
2025-02-23,4.8,9.2,0.3,31,6.9,Tokyo
2025-02-24,20.8,26.4,16.7,81,7.6,Antananarivo
2025-02-24,21.8,28.3,14.9,43,14.1,Nairobi
2025-02-24,2.8,8.1,-2.0,69,7.1,New York
2025-02-24,10.3,12.7,7.8,84,13.9,Paris
2025-02-24,23.2,26.2,21.3,76,17.4,Sydney
2025-02-24,4.8,8.4,2.1,33,12.5,Tokyo
2025-02-25,21.0,25.8,17.2,78,11.5,Antananarivo
2025-02-25,21.8,28.6,15.0,43,14.4,Nairobi
2025-02-25,6.6,12.3,3.4,64,8.4,New York
2025-02-25,8.1,9.0,6.6,94,14.4,Paris
2025-02-25,21.7,23.4,19.2,79,9.4,Sydney
2025-02-25,8.3,11.8,3.4,43,9.6,Tokyo
2025-02-26,21.0,26.1,16.8,76,11.0,Antananarivo
2025-02-26,22.2,29.0,15.7,35,12.9,Nairobi
2025-02-26,6.8,13.6,2.2,68,9.9,New York
2025-02-26,7.2,10.9,3.7,83,14.6,Paris
2025-02-26,22.9,25.9,19.9,83,11.0,Sydney
2025-02-26,10.0,16.9,4.6,34,8.6,Tokyo
2025-02-27,21.1,25.9,17.9,78,19.3,Antananarivo
2025-02-27,22.9,29.9,15.8,30,12.4,Nairobi
2025-02-27,8.0,11.9,4.5,77,6.9,New York
2025-02-27,6.0,9.9,3.1,80,11.6,Paris
2025-02-27,24.1,27.9,20.4,76,12.5,Sydney
2025-02-27,10.2,15.0,4.1,46,6.3,Tokyo
2025-02-28,19.6,22.3,18.3,90,20.7,Antananarivo
2025-02-28,23.3,30.8,15.7,34,11.4,Nairobi
2025-02-28,6.4,11.1,1.7,60,11.7,New York
2025-02-28,5.2,9.0,2.1,83,9.0,Paris
2025-02-28,25.7,32.5,20.5,73,11.2,Sydney
2025-02-28,11.3,15.8,6.7,49,5.2,Tokyo
2025-03-01,21.1,26.1,18.2,80,19.7,Antananarivo
2025-03-01,23.3,29.4,16.7,39,12.9,Nairobi
2025-03-01,7.7,15.8,2.7,51,14.5,New York
2025-03-01,3.8,7.5,0.8,83,12.9,Paris
2025-03-01,24.5,29.1,20.3,76,11.1,Sydney
2025-03-01,13.8,19.5,8.8,57,8.1,Tokyo
2025-03-02,21.0,26.7,16.3,73,12.8,Antananarivo
2025-03-02,22.6,29.6,15.8,46,11.4,Nairobi
2025-03-02,-2.9,1.6,-7.5,38,16.8,New York
2025-03-02,4.9,10.4,0.4,78,9.4,Paris
2025-03-02,23.1,26.3,21.2,78,19.0,Sydney
2025-03-02,15.2,20.4,7.7,56,6.3,Tokyo
2025-03-03,21.2,28.0,15.8,77,7.9,Antananarivo
2025-03-03,22.6,29.0,15.7,45,11.1,Nairobi
2025-03-03,-2.3,3.5,-5.8,41,8.6,New York
2025-03-03,4.9,11.3,-0.6,80,4.4,Paris
2025-03-03,21.6,23.5,20.0,79,19.6,Sydney
2025-03-03,2.0,7.1,-0.1,86,9.2,Tokyo
2025-03-04,21.4,27.5,16.2,81,4.8,Antananarivo
2025-03-04,22.5,29.2,16.1,48,11.1,Nairobi
2025-03-04,3.1,12.7,-2.2,57,8.5,New York
2025-03-04,6.0,12.7,0.7,79,3.8,Paris
2025-03-04,21.6,23.9,19.9,78,15.8,Sydney
2025-03-04,2.3,5.5,0.3,82,12.2,Tokyo
2025-03-05,21.9,28.2,16.5,78,7.4,Antananarivo
2025-03-05,22.9,29.8,16.6,47,12.3,Nairobi
2025-03-05,9.2,12.4,5.5,74,14.2,New York
2025-03-05,8.0,16.4,0.8,79,3.8,Paris
2025-03-05,22.3,25.1,20.3,75,13.0,Sydney
2025-03-05,7.3,9.1,3.3,82,12.9,Tokyo
2025-03-06,20.9,27.0,15.6,77,12.2,Antananarivo
2025-03-06,23.0,30.3,16.0,45,10.6,Nairobi
2025-03-06,10.5,12.0,6.3,77,16.9,New York
2025-03-06,9.5,17.0,3.8,70,8.5,Paris
2025-03-06,22.0,24.6,20.2,73,16.5,Sydney
2025-03-06,6.7,10.2,3.9,52,16.9,Tokyo
2025-03-07,20.2,26.2,15.1,77,17.1,Antananarivo
2025-03-07,23.5,31.0,16.6,48,10.2,Nairobi
2025-03-07,3.2,8.0,-1.0,48,20.1,New York
2025-03-07,10.9,16.7,6.3,69,9.3,Paris
2025-03-07,21.7,24.1,20.0,73,15.4,Sydney
2025-03-07,4.1,9.0,1.0,50,14.0,Tokyo
2025-03-08,20.0,23.1,17.8,85,23.5,Antananarivo
2025-03-08,22.8,29.2,17.7,57,10.0,Nairobi
2025-03-08,3.9,6.0,0.8,49,13.2,New York
2025-03-08,11.9,18.0,7.3,67,11.2,Paris
2025-03-08,22.2,24.4,19.9,78,12.6,Sydney
2025-03-08,2.8,5.4,0.9,83,7.2,Tokyo
2025-03-09,19.7,22.9,18.2,88,17.9,Antananarivo
2025-03-09,21.6,28.3,16.5,64,7.0,Nairobi
2025-03-09,2.9,10.2,-2.5,51,12.9,New York
2025-03-09,12.4,17.0,8.2,68,7.1,Paris
2025-03-09,22.8,25.9,20.1,77,13.5,Sydney
2025-03-09,6.0,11.1,1.3,59,10.3,Tokyo
2025-03-10,20.4,24.6,17.6,81,14.1,Antananarivo
2025-03-10,19.9,24.9,16.5,76,4.7,Nairobi
2025-03-10,8.5,16.9,3.5,55,8.5,New York
2025-03-10,10.5,13.0,6.6,85,5.1,Paris
2025-03-10,22.0,24.8,20.1,83,9.3,Sydney
2025-03-10,8.6,12.8,4.3,66,6.7,Tokyo
2025-03-11,20.3,26.4,15.6,80,7.8,Antananarivo
2025-03-11,20.4,26.3,16.2,72,9.7,Nairobi
2025-03-11,9.4,15.9,2.6,65,6.8,New York
2025-03-11,7.2,11.8,4.7,90,7.0,Paris
2025-03-11,21.1,24.3,19.2,86,6.7,Sydney
2025-03-11,9.2,11.9,6.5,86,3.6,Tokyo
2025-03-12,19.8,25.6,16.6,88,4.0,Antananarivo
2025-03-12,20.1,25.8,16.0,71,9.0,Nairobi
2025-03-12,8.1,11.1,2.9,52,9.5,New York
2025-03-12,5.0,7.3,2.9,82,8.3,Paris
2025-03-12,21.5,24.7,18.5,86,5.9,Sydney
2025-03-12,11.7,14.4,8.3,92,5.2,Tokyo
2025-03-13,20.5,26.2,17.2,85,4.1,Antananarivo
2025-03-13,20.0,25.9,15.5,71,9.3,Nairobi
2025-03-13,5.5,10.2,1.8,70,8.0,New York
2025-03-13,4.4,7.8,1.7,82,8.1,Paris
2025-03-13,22.2,26.7,18.2,86,7.6,Sydney
2025-03-13,12.6,18.9,6.4,56,10.2,Tokyo
2025-03-14,20.9,26.2,17.3,84,12.9,Antananarivo
2025-03-14,22.6,30.3,15.6,49,11.0,Nairobi
2025-03-14,5.7,12.7,0.6,77,6.3,New York
2025-03-14,3.3,6.7,-0.4,80,8.8,Paris
2025-03-14,24.7,28.9,21.7,82,10.6,Sydney
2025-03-14,10.1,16.6,4.3,52,8.9,Tokyo
2025-03-15,20.5,24.6,17.5,82,19.7,Antananarivo
2025-03-15,22.7,29.6,16.4,44,10.8,Nairobi
2025-03-15,6.1,9.0,3.4,91,7.8,New York
2025-03-15,4.2,8.3,1.3,69,14.9,Paris
2025-03-15,26.8,30.5,23.7,62,12.5,Sydney
2025-03-15,7.1,11.3,4.6,76,7.4,Tokyo
2025-03-16,20.8,26.4,17.4,79,8.9,Antananarivo
2025-03-16,21.9,28.6,15.9,52,9.2,Nairobi
2025-03-16,11.1,15.1,6.8,94,12.6,New York
2025-03-16,6.0,10.5,2.1,69,12.2,Paris
2025-03-16,27.5,37.3,17.2,44,20.5,Sydney
2025-03-16,6.2,9.1,4.3,93,11.7,Tokyo
2025-03-17,20.1,25.1,17.1,75,15.1,Antananarivo
2025-03-17,21.3,27.8,16.0,62,8.6,Nairobi
2025-03-17,13.2,15.7,7.6,82,14.3,New York
2025-03-17,6.0,11.6,1.0,67,11.0,Paris
2025-03-17,18.7,20.7,15.8,60,13.7,Sydney
2025-03-17,7.9,14.6,2.7,53,12.0,Tokyo
2025-03-18,18.1,22.1,15.4,76,18.8,Antananarivo
2025-03-18,20.1,26.0,16.2,73,12.0,Nairobi
2025-03-18,5.9,13.9,0.5,55,13.3,New York
2025-03-18,7.0,12.4,1.6,65,10.4,Paris
2025-03-18,21.2,23.5,18.5,65,10.1,Sydney
2025-03-18,6.7,10.7,1.4,72,10.2,Tokyo
2025-03-19,18.4,22.8,14.5,76,16.3,Antananarivo
2025-03-19,19.3,24.2,15.8,79,11.2,Nairobi
2025-03-19,8.1,14.0,2.6,63,4.6,New York
2025-03-19,10.6,17.1,5.3,71,8.1,Paris
2025-03-19,22.8,25.8,19.6,71,15.2,Sydney
2025-03-19,4.4,8.5,1.8,68,13.8,Tokyo
2025-03-20,19.6,24.0,15.4,79,12.1,Antananarivo
2025-03-20,18.9,23.4,15.8,77,7.5,Nairobi
2025-03-20,7.4,9.9,5.3,91,10.8,New York
2025-03-20,11.9,18.5,5.5,75,6.9,Paris
2025-03-20,23.6,28.5,19.8,76,11.4,Sydney
2025-03-20,7.3,12.0,3.0,71,4.5,Tokyo
2025-03-21,19.9,25.5,16.6,83,4.9,Antananarivo
2025-03-21,20.1,26.8,15.7,71,8.4,Nairobi
2025-03-21,6.7,9.1,2.3,65,18.7,New York
2025-03-21,13.8,19.7,9.4,74,11.3,Paris
2025-03-21,21.8,26.1,19.4,85,8.6,Sydney
2025-03-21,10.3,15.3,4.5,66,5.9,Tokyo
2025-03-22,19.6,26.1,15.7,87,3.5,Antananarivo
2025-03-22,20.3,25.9,15.9,73,11.3,Nairobi
2025-03-22,7.7,16.2,2.3,55,10.5,New York
2025-03-22,12.8,16.8,10.4,86,10.2,Paris
2025-03-22,21.8,23.4,20.2,83,10.8,Sydney
2025-03-22,15.2,20.5,9.5,55,6.5,Tokyo
2025-03-23,19.7,26.3,15.5,86,4.5,Antananarivo
2025-03-23,20.3,26.4,15.8,73,11.1,Nairobi
2025-03-23,3.6,9.6,-2.6,50,12.7,New York
2025-03-23,9.9,13.4,7.3,84,8.6,Paris
2025-03-23,21.5,23.5,20.4,86,6.4,Sydney
2025-03-23,15.4,23.3,8.8,67,5.5,Tokyo
2025-03-24,19.5,24.9,15.3,88,5.0,Antananarivo
2025-03-24,20.9,27.5,16.7,70,10.7,Nairobi
2025-03-24,6.3,10.4,3.9,82,10.7,New York
2025-03-24,11.2,15.6,5.4,82,5.0,Paris
2025-03-24,22.1,24.0,19.8,81,7.3,Sydney
2025-03-24,13.9,18.4,10.1,80,7.0,Tokyo
2025-03-25,20.2,25.1,16.2,84,9.0,Antananarivo
2025-03-25,19.8,26.1,15.1,74,8.0,Nairobi
2025-03-25,8.9,14.0,4.7,63,13.5,New York
2025-03-25,10.3,13.8,7.7,81,8.1,Paris
2025-03-25,21.4,23.3,19.1,88,7.2,Sydney
2025-03-25,18.4,22.4,16.1,64,10.8,Tokyo
2025-03-26,20.5,25.6,16.3,81,9.7,Antananarivo
2025-03-26,19.6,25.5,15.6,74,10.3,Nairobi
2025-03-26,6.5,10.0,1.9,57,9.0,New York
2025-03-26,10.3,14.3,7.2,82,8.5,Paris
2025-03-26,21.3,25.2,17.6,80,6.5,Sydney
2025-03-26,16.7,23.9,10.8,56,7.0,Tokyo
2025-03-27,20.4,25.6,16.5,79,10.6,Antananarivo
2025-03-27,19.4,25.5,15.4,76,10.2,Nairobi
2025-03-27,4.1,9.7,-0.7,53,11.3,New York
2025-03-27,9.0,14.8,3.6,79,6.0,Paris
2025-03-27,21.8,24.5,19.4,78,8.8,Sydney
2025-03-27,18.9,21.5,14.6,75,14.7,Tokyo
2025-03-28,19.7,24.8,15.6,80,12.8,Antananarivo
2025-03-28,18.2,23.3,15.7,86,7.5,Nairobi
2025-03-28,8.9,15.5,4.4,52,8.8,New York
2025-03-28,8.0,12.7,4.0,87,11.0,Paris
2025-03-28,21.5,24.2,18.9,82,12.0,Sydney
2025-03-28,16.1,24.7,8.7,73,9.9,Tokyo
2025-03-29,18.9,24.1,14.1,75,12.3,Antananarivo
2025-03-29,19.1,24.0,15.8,79,6.7,Nairobi
2025-03-29,16.2,26.1,10.0,66,11.0,New York
2025-03-29,8.9,13.2,5.5,70,10.9,Paris
2025-03-29,20.2,22.1,19.2,84,21.1,Sydney
2025-03-29,5.4,9.2,3.9,83,7.6,Tokyo
2025-03-30,19.2,23.2,14.4,80,13.0,Antananarivo
2025-03-30,19.1,23.8,15.6,79,10.0,Nairobi
2025-03-30,8.6,13.7,5.5,84,7.5,New York
2025-03-30,10.1,15.5,5.8,74,11.5,Paris
2025-03-30,20.1,22.7,18.2,82,26.5,Sydney
2025-03-30,8.3,12.8,4.2,57,7.6,Tokyo
2025-03-31,20.0,24.1,17.4,79,14.3,Antananarivo
2025-03-31,18.6,22.9,16.0,84,11.3,Nairobi
2025-03-31,15.0,23.8,7.8,84,10.2,New York
2025-03-31,9.3,14.0,5.0,77,8.7,Paris
2025-03-31,18.9,21.9,17.2,76,23.9,Sydney
2025-03-31,5.5,7.5,3.7,75,9.2,Tokyo
2025-04-01,20.1,24.0,17.4,79,12.3,Antananarivo
2025-04-01,19.3,24.9,15.7,76,8.8,Nairobi
2025-04-01,10.2,17.3,4.3,66,14.7,New York
2025-04-01,9.3,14.2,4.9,63,14.7,Paris
2025-04-01,17.6,21.2,14.3,74,15.6,Sydney
2025-04-01,5.7,8.0,3.0,94,18.8,Tokyo
2025-04-02,20.1,25.2,16.4,79,10.5,Antananarivo
2025-04-02,20.0,25.6,15.5,73,8.0,Nairobi
2025-04-02,4.7,8.3,0.0,55,11.2,New York
2025-04-02,11.5,16.5,6.6,62,13.7,Paris
2025-04-02,17.3,21.6,13.5,79,6.4,Sydney
2025-04-02,9.9,12.5,7.4,83,9.4,Tokyo
2025-04-03,20.5,27.3,15.2,75,9.0,Antananarivo
2025-04-03,19.6,25.2,16.0,78,7.3,Nairobi
2025-04-03,12.4,22.1,5.3,85,13.4,New York
2025-04-03,13.9,20.1,7.5,68,9.5,Paris
2025-04-03,19.0,24.7,14.8,73,6.8,Sydney
2025-04-03,7.2,9.6,4.1,89,5.8,Tokyo
2025-04-04,19.6,25.4,14.2,75,10.1,Antananarivo
2025-04-04,19.3,25.4,16.5,80,7.8,Nairobi
2025-04-04,18.4,21.5,12.6,66,12.0,New York
2025-04-04,15.9,23.0,10.5,65,8.6,Paris
2025-04-04,19.3,22.9,14.7,76,8.6,Sydney
2025-04-04,9.8,15.3,4.7,56,10.7,Tokyo
2025-04-05,19.7,25.4,16.3,80,8.4,Antananarivo
2025-04-05,19.3,25.4,16.1,82,8.6,Nairobi
2025-04-05,10.5,14.9,8.5,67,9.5,New York
2025-04-05,15.8,23.7,9.2,60,8.7,Paris
2025-04-05,17.7,24.1,13.7,73,9.8,Sydney
2025-04-05,12.7,15.2,9.7,67,9.0,Tokyo
2025-04-06,19.8,25.1,15.3,76,10.8,Antananarivo
2025-04-06,17.3,21.4,16.0,92,8.7,Nairobi
2025-04-06,9.0,15.3,5.8,83,7.4,New York
2025-04-06,12.6,17.9,8.5,53,10.9,Paris
2025-04-06,18.4,24.7,13.1,54,9.0,Sydney
2025-04-06,13.7,17.9,10.8,78,11.9,Tokyo
2025-04-07,19.7,25.2,15.3,77,10.6,Antananarivo
2025-04-07,18.6,23.2,15.7,83,9.1,Nairobi
2025-04-07,6.8,10.9,4.2,77,9.4,New York
2025-04-07,10.4,17.0,4.2,47,7.2,Paris
2025-04-07,19.3,25.1,15.1,67,9.0,Sydney
2025-04-07,12.0,17.0,6.9,67,4.6,Tokyo
2025-04-08,20.7,27.0,14.7,71,5.1,Antananarivo
2025-04-08,19.3,24.4,15.6,76,5.5,Nairobi
2025-04-08,4.9,6.5,2.0,65,14.4,New York
2025-04-08,11.6,18.4,4.0,54,5.3,Paris
2025-04-08,17.7,20.8,14.7,82,5.2,Sydney
2025-04-08,14.3,18.5,8.8,63,8.4,Tokyo
2025-04-09,21.2,27.4,16.7,75,5.8,Antananarivo
2025-04-09,20.1,25.7,15.5,73,6.0,Nairobi
2025-04-09,2.7,8.2,-1.8,47,10.9,New York
2025-04-09,12.2,18.5,5.9,57,10.1,Paris
2025-04-09,18.6,21.9,14.2,80,7.6,Sydney
2025-04-09,15.3,20.3,12.1,60,7.7,Tokyo
2025-04-10,19.7,26.9,15.9,86,4.2,Antananarivo
2025-04-10,19.0,23.8,15.8,80,4.8,Nairobi
2025-04-10,4.8,9.3,1.5,66,8.1,New York
2025-04-10,11.0,16.0,5.4,64,10.1,Paris
2025-04-10,19.0,23.6,14.3,81,7.0,Sydney
2025-04-10,16.2,20.7,12.7,77,7.9,Tokyo
2025-04-11,19.8,25.9,16.1,85,5.5,Antananarivo
2025-04-11,19.2,24.8,14.8,79,5.1,Nairobi
2025-04-11,5.6,7.2,4.3,82,8.6,New York
2025-04-11,14.0,21.9,5.6,54,6.6,Paris
